50,53
41,54
54,55
54,56
54,57
36,58
58,59
58,60
58,61
28,62
62,63
62,64
62,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
46,50
50,51
50,52
50,53
41,54
54,55
54,56
54,57
36,58
58,59
58,60
58,61
28,62
62,63
62,64
62,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
46,50
50,51
50,52
50,53
41,54
54,55
54,56
54,57
36,58
58,59
58,60
58,61
28,62
62,63
62,64
62,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
46,50
50,51
50,52
50,53
41,54
54,55
54,56
54,57
36,58
58,59
58,60
58,61
28,62
62,63
62,64
62,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
46,50
50,51
50,52
50,53
41,54
54,55
54,56
54,57
36,58
58,59
58,60
58,61
28,62
62,63
62,64
62,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
46,50
50,51
50,52
50,53
41,54
54,55
54,56
54,57
36,58
58,59
58,60
58,61
28,62
62,63
62,64
62,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
43,49
39,50
44,51
48,52
26,53
30,54
38,55
34,56
0,57
51,58
54,59
55,60
53,61
52,62
50,63
49,64
56,65
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
14,25
25,26
26,27
27,28
28,29
29,30
30,25
24,31
8,32
6,33
31,34
34,35
35,36
36,37
37,38
38,31
32,39
39,40
40,41
41,42
42,43
43,32
33,44
44,45
45,46
46,47
47,48
48,33
0,49
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
3,14
12,15
12,16
10,17
6,18
13,19
2,20
6,20
13,20
9,20
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
3,14
12,15
12,16
10,17
6,18
13,19
2,20
6,20
13,20
9,20
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
3,14
12,15
12,16
10,17
6,18
13,19
2,20
6,20
13,20
9,20
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
3,14
12,15
12,16
10,17
6,18
13,19
2,20
6,20
13,20
9,20
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
3,14
12,15
12,16
10,17
6,18
13,19
2,20
6,20
13,20
9,20
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
3,14
10,15
6,16
13,17
2,18
6,18
13,18
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
2,16
6,16
13,16
9,16
9,17
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
2,16
6,16
13,16
9,16
9,17
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
2,16
6,16
13,16
9,16
9,17
1,2
2,3
3,4
4,5
5,6
6,1
0,3
4,7
7,8
8,9
9,10
10,11
11,12
12,13
12,14
14,15
15,16
2,17
17,18
18,16
18,0
12,0
7,19
17,20
1,2
2,3
3,4
4,5
5,6
6,1
0,3
4,7
7,8
8,9
9,10
10,11
11,12
12,13
12,14
14,15
15,16
2,17
17,18
18,16
18,0
12,0
7,19
17,20
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
9,16
2,17
2,18
6,18
9,18
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
9,16
2,17
2,18
6,18
9,18
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
9,16
2,17
2,18
6,18
9,18
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
9,16
2,17
2,18
6,18
9,18
19,20
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,20
25,33
32,34
28,35
25,37
28,37
32,37
4,30
1,2
2,3
3,4
4,5
5,6
6,1
4,7
7,8
8,9
9,10
10,11
12,13
13,14
2,15
15,16
16,14
7,17
15,18
12,19
19,20
20,11
11,0
11,22
16,0
3,0
8,0
0,1
0,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,1
6,14
13,15
2,16
6,16
13,16
9,16
9,17
1,2
2,3
3,4
4,5
5,6
6,1
4,7
7,8
8,9
9,10
10,11
11,12
12,7
9,13
13,14
14,15
15,16
16,17
17,18
18,13
15,19
22,23
23,24
24,19
3,0
8,0
14,0
20,0
0,25
25,26
25,27
0,28
28,29
28,30
1,2
2,3
3,4
4,5
5,6
6,1
4,7
7,8
8,9
9,10
10,11
11,12
12,7
9,13
13,14
14,15
15,16
16,17
17,18
18,13
15,19
22,23
23,24
24,19
3,0
8,0
14,0
20,0
0,25
25,26
25,27
0,28
28,29
28,30
1,2
2,3
3,4
4,5
5,6
6,1
4,7
7,8
8,9
9,10
10,11
11,12
12,7
9,13
13,14
14,15
15,16
16,17
17,18
18,13
15,19
22,23
23,24
24,19
3,0
8,0
14,0
20,0
0,25
25,26
25,27
0,28
28,29
28,30
1,2
2,3
3,4
4,5
5,6
6,1
4,7
7,8
8,9
9,10
10,11
11,12
12,7
9,13
13,14
14,15
15,16
16,17
17,18
18,13
15,19
22,23
23,24
24,19
3,0
8,0
14,0
20,0
0,25
25,26
25,27
0,28
28,29
28,30
0,1
1,2
2,3
3,4
4,5
5,0
6,7
7,8
8,9
9,10
10,11
11,6
12,13
13,14
14,15
15,16
16,17
17,12
2,18
11,19
15,20
19,22
20,22
0,1
1,2
2,3
3,4
4,5
5,0
6,7
7,8
8,9
9,10
10,11
11,6
12,13
13,14
14,15
15,16
16,17
17,12
2,18
11,19
15,20
19,22
20,22
0,1
1,2
2,3
3,4
4,5
5,0
4,6
6,7
7,8
8,9
9,10
10,11
11,7
8,12
12,13
13,14
14,15
15,16
16,12
13,17
17,18
19,20
22,23
23,18
7,24
3,24
13,24
19,24
25,24
26,24
1,2
2,3
3,4
4,5
5,6
6,1
2,7
7,8
8,9
9,3
10,16
11,10
12,11
17,12
13,18
14,13
15,14
16,15
17,16
18,17
19,25
22,27
23,22
24,23
25,24
26,25
27,26
28,29
29,30
30,31
31,32
32,33
33,28
29,34
34,35
35,36
36,30
7,0
36,0
19,0
12,0
10,37
34,39
9,40
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
6,25
14,26
24,27
8,28
28,29
29,30
30,31
31,32
32,33
33,28
27,34
34,35
35,36
36,37
37,38
38,27
26,39
39,40
40,41
41,42
42,43
43,26
25,44
44,45
45,46
46,47
47,48
48,25
45,49
42,50
37,51
32,52
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
6,25
14,26
24,27
8,28
28,29
29,30
30,31
31,32
32,33
33,28
27,34
34,35
35,36
36,37
37,38
38,27
26,39
39,40
40,41
41,42
42,43
43,26
25,44
44,45
45,46
46,47
47,48
48,25
45,49
42,50
37,51
32,52
0,53
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
4,0
16,0
10,0
23,0
6,25
14,26
24,27
8,28
28,29
29,30
30,31
31,32
32,33
33,28
27,34
34,35
35,36
36,37
37,38
38,27
26,39
39,40
40,41
41,42
42,43
43,26
25,44
44,45
45,46
46,47
47,48
48,25
45,49
42,50
37,51
32,52
0,53
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
10,0
23,0
12,25
25,26
26,27
27,28
28,13
18,29
29,30
30,31
31,32
32,19
20,33
33,34
34,35
35,36
1,37
37,38
38,39
39,40
40,2
4,0
0,16
0,41
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
10,0
23,0
12,25
25,26
26,27
27,28
28,13
18,29
29,30
30,31
31,32
32,19
20,33
33,34
34,35
35,36
1,37
37,38
38,39
39,40
40,2
4,0
0,16
0,41
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
22,24
24,17
10,0
23,0
12,25
25,26
26,27
27,28
28,13
18,29
29,30
30,31
31,32
32,19
20,33
33,34
34,35
35,36
1,37
37,38
38,39
39,40
40,2
4,0
0,16
26,41
38,42
30,43
34,44
41,45
41,46
41,47
43,48
43,49
43,50
44,51
44,52
44,53
42,54
42,55
42,56
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
4,0
16,0
10,0
23,0
22,17
14,24
8,25
6,26
24,27
27,28
28,29
29,30
30,31
31,24
25,32
32,33
33,34
34,35
35,36
36,25
26,37
37,38
38,39
39,40
40,41
41,26
32,42
33,43
34,44
35,45
36,46
41,47
37,48
38,49
39,50
40,51
31,52
30,53
29,54
28,55
27,56
57,58
57,59
57,60
58,61
61,62
62,63
63,64
64,65
65,58
59,66
66,67
67,68
68,69
69,70
70,59
60,71
71,72
72,73
73,74
74,75
75,60
57,0
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
4,0
16,0
10,0
23,0
22,17
14,24
8,25
6,26
24,27
27,28
28,29
29,30
30,31
31,24
25,32
32,33
33,34
34,35
35,36
36,25
26,37
37,38
38,39
39,40
40,41
41,26
32,42
33,43
34,44
35,45
36,46
41,47
37,48
38,49
39,50
40,51
31,52
30,53
29,54
28,55
27,56
0,57
1,2
2,3
3,4
4,5
5,1
5,6
6,7
3,8
8,9
7,10
10,11
11,12
12,13
13,7
11,14
14,15
15,16
16,17
17,18
18,19
19,15
22,23
23,9
4,0
16,0
10,0
23,0
22,17
14,24
8,25
6,26
24,27
27,28
28,29
29,30
30,31
31,24
25,32
32,33
33,34
34,35
35,36
36,25
26,37
37,38
38,39
39,40
40,41
41,26
32,42
36,43
41,44
37,45
31,46
27,47
0,48
0,1
1,2
0,2
2,3
2,4
0,4
0,5
2,5
2,6
2,7
0,8
1,13
1,14
0,9
1,11
0,10
1,12
10,15
9,16
8,17
11,18
13,20
3,22
6,23
7,24
4,25
5,26
0,1
1,2
0,2
2,3
2,4
0,4
0,5
2,5
2,6
2,7
0,8
1,13
1,14
0,9
1,11
0,10
1,12
10,15
9,16
8,17
11,18
13,20
3,22
6,23
7,24
4,25
5,26
1,2
2,3
3,4
4,5
5,6
6,1
4,7
7,8
8,9
9,10
10,11
12,13
13,14
2,15
15,16
16,14
7,17
15,18
12,19
19,20
20,11
11,0
11,22
16,0
3,0
8,0
0,23
0,24
0,1
1,2
2,3
3,4
4,5
5,0
0,6
6,7
7,8
8,9
9,1
10,11
11,12
12,13
13,14
14,15
15,10
12,16
